"Player.name","position","Games","At.bat","Runs","Hits","Double..2B.","third.baseman","home.run","run.batted.in","a.walk","Strikeouts","stolen.base","Caught.stealing","AVG","On.base.Percentage","Slugging.Percentage","On.base.Plus.Slugging","Total_Bases","ISO","BB_K_Ratio","dominant_xbh","sb.attempts","SBSR","RPE","PA","totalXBH","xbhRate","Strikeouts_per_Game","Run_Production","OBP","SLG","AB_per_HR"
"T Long","CF",890,3068,428,824,166,21,69,376,227,460,27,15,0.269,0.318,0.404,0.722814287381814,1239,0.135,0.493478260869565,"Doubles",42,64.2857142857143,0.13102998696219,3295,256,0.310679611650485,0.51685393258427,0.903370786516854,0.31896813353566,0.403846153846154,44.463768115942
"J Greengrass","LF",504,1793,243,482,82,16,69,282,165,271,6,9,0.269,0.33,0.448,0.778291984433847,803,0.179,0.608856088560886,"Doubles",15,40,0.146402677077524,1958,167,0.346473029045643,0.537698412698413,1.04166666666667,0.330439223697651,0.447852760736196,25.9855072463768
"P Borders","C",1099,3282,289,831,168,12,69,346,155,557,9,14,0.253,0.288,0.375,0.661649572163131,1230,0.122,0.278276481149013,"Doubles",23,39.1304347826087,0.0967397928092626,3437,249,0.299638989169675,0.506824385805278,0.577797998180164,0.286878091358743,0.374771480804388,47.5652173913044
"S Henderson","LF",1085,3484,459,976,162,49,68,428,386,677,79,58,0.28,0.352,0.413,0.765256009754448,1440,0.133,0.570162481536189,"Doubles",137,57.6642335766423,0.127296211251435,3870,279,0.285860655737705,0.623963133640553,0.817511520737327,0.351937984496124,0.413318025258324,51.2352941176471
"M Scioscia","C",1441,4373,398,1131,198,12,68,446,567,307,29,24,0.259,0.344,0.356,0.6997731756611,1557,0.097,1.84690553745928,"Doubles",53,54.7169811320755,0.0965012577178139,4940,278,0.24580017683466,0.213046495489244,0.585704371963914,0.343724696356275,0.356048479304825,64.3088235294118
"E Roush","CF",1748,7363,1099,2376,339,182,68,981,484,260,268,92,0.323,0.369,0.446,0.81034853712246,3283,0.123,1.86153846153846,"Doubles",360,74.4444444444444,0.141246774412604,7847,589,0.247895622895623,0.148741418764302,1.18993135011442,0.364470498279597,0.445878038842863,108.279411764706
"N Ahmed","SS",819,2707,331,638,145,23,68,305,203,578,36,21,0.236,0.29,0.382,0.670606687257295,1033,0.146,0.35121107266436,"Doubles",57,63.1578947368421,0.117473217584041,2910,236,0.369905956112853,0.705738705738706,0.776556776556777,0.289003436426117,0.381603250831178,39.8088235294118
"G Wood","LF",1280,5371,965,1467,228,132,68,601,418,547,113,0,0.273,0.329,0.403,0.728335852519042,2163,0.13,0.764168190127971,"Doubles",113,100,0.145782908210762,5789,428,0.29175187457396,0.42734375,1.2234375,0.325617550526861,0.40271830199218,78.9852941176471
"A Shamsky","RF",665,1686,194,426,60,15,68,233,188,254,5,7,0.253,0.33,0.427,0.75468767209653,720,0.174,0.740157480314961,"Home Runs",12,41.6666666666667,0.126631079478055,1874,143,0.335680751173709,0.381954887218045,0.642105263157895,0.327641408751334,0.427046263345196,24.7941176470588
"L Gurriel Jr.","LF",472,1740,225,495,101,5,68,254,106,382,14,14,0.284,0.328,0.466,0.791086038779094,810,0.182,0.277486910994764,"Doubles",28,50,0.13764367816092,1846,174,0.351515151515152,0.809322033898305,1.01483050847458,0.325568797399783,0.46551724137931,25.5882352941176
"K Reitz","3B",1344,4777,366,1243,243,12,68,548,184,518,10,14,0.26,0.29,0.359,0.64644621600926,1714,0.099,0.355212355212355,"Doubles",24,41.6666666666667,0.0956667364454679,4961,323,0.259855189058729,0.385416666666667,0.680059523809524,0.287643620237855,0.358802595771405,70.25
"R McMillan","SS",2093,6752,739,1639,253,35,68,594,665,711,41,36,0.243,0.314,0.321,0.631431563009789,2166,0.078,0.935302390998594,"Doubles",77,53.2467532467532,0.0987114928909953,7417,356,0.217205613178768,0.339703774486383,0.636884854276159,0.310637724147229,0.320793838862559,99.2941176470588
"L Boudreau","SS",1646,6029,861,1779,385,66,68,789,796,309,51,50,0.295,0.38,0.415,0.791951842043068,2500,0.12,2.57605177993528,"Doubles",101,50.4950495049505,0.136838613368718,6825,519,0.291736930860034,0.187727825030377,1.00243013365735,0.377289377289377,0.414662464753691,88.6617647058823
"M Shannon","3B",882,2780,313,710,116,23,68,367,224,525,19,17,0.255,0.311,0.387,0.697969134678941,1076,0.132,0.426666666666667,"Doubles",36,52.7777777777778,0.122302158273381,3004,207,0.291549295774648,0.595238095238095,0.770975056689342,0.310918774966711,0.38705035971223,40.8823529411765
"J Blanchard","C",516,1193,137,285,36,2,67,200,136,163,2,0,0.239,0.317,0.441,0.757684814288516,526,0.202,0.834355828220859,"Home Runs",2,100,0.141240569991618,1329,105,0.368421052631579,0.315891472868217,0.653100775193798,0.316779533483822,0.440905280804694,17.8059701492537
"D Ruf","1B",562,1420,195,340,66,3,67,202,172,444,6,1,0.239,0.329,0.432,0.753298181046075,613,0.193,0.387387387387387,"Home Runs",7,85.7142857142857,0.139788732394366,1592,136,0.4,0.790035587188612,0.706405693950178,0.321608040201005,0.43169014084507,21.1940298507463
"M Wilson","OF",1403,5094,731,1397,227,71,67,438,282,866,327,98,0.274,0.314,0.386,0.698454545613888,1967,0.112,0.325635103926097,"Doubles",425,76.9411764705882,0.114742834707499,5376,365,0.261274158911954,0.617248752672844,0.833214540270848,0.312313988095238,0.386140557518649,76.0298507462687
"B Tuttle","OF",1270,4268,578,1105,149,47,67,443,480,416,38,44,0.259,0.334,0.363,0.696758226617788,1549,0.104,1.15384615384615,"Doubles",82,46.3414634146341,0.119611059044049,4748,263,0.238009049773756,0.32755905511811,0.803937007874016,0.333824768323505,0.362933458294283,63.7014925373134
"J Russell","LF",1035,3595,556,959,175,51,67,428,503,427,59,0,0.267,0.36,0.4,0.756481230709916,1437,0.133,1.17798594847775,"Doubles",59,100,0.136856745479833,4098,293,0.305526590198123,0.41256038647343,0.950724637681159,0.356759394826745,0.399721835883171,53.6567164179104
"M Matheny","C",1305,3877,353,925,190,9,67,443,266,795,8,14,0.239,0.293,0.344,0.631553320357697,1334,0.105,0.334591194968553,"Doubles",22,36.3636363636364,0.102656693319577,4143,266,0.287567567567568,0.609195402298851,0.609961685823755,0.287472845763939,0.344080474593758,57.865671641791
"P Munoz","RF",517,1708,203,467,75,8,67,252,100,418,11,10,0.273,0.315,0.444,0.757985585790968,759,0.171,0.239234449760766,"Doubles",21,52.3809523809524,0.133196721311475,1808,150,0.321199143468951,0.808510638297872,0.880077369439072,0.313606194690265,0.444379391100703,25.4925373134328
"B Schneider","C",1048,3165,284,781,167,9,67,387,331,526,4,8,0.247,0.32,0.369,0.686798182350581,1167,0.122,0.629277566539924,"Doubles",12,33.3333333333333,0.106003159557662,3496,243,0.311139564660691,0.501908396946565,0.640267175572519,0.318077803203661,0.368720379146919,47.2388059701493
"B Hamelin","DH",497,1272,179,313,70,3,67,209,206,293,11,8,0.246,0.352,0.464,0.814986680964417,590,0.218,0.703071672354949,"Doubles",19,57.8947368421053,0.15251572327044,1478,140,0.447284345047923,0.58953722334004,0.780684104627767,0.351150202976996,0.463836477987421,18.9850746268657
"B Hunter","1B",699,1555,187,364,90,7,67,259,141,335,4,9,0.234,0.298,0.43,0.727984514348116,669,0.196,0.42089552238806,"Doubles",13,30.7692307692308,0.143408360128617,1696,164,0.450549450549451,0.479256080114449,0.638054363376252,0.297759433962264,0.430225080385852,23.2089552238806
"R Castro","C",567,1426,155,338,66,0,67,217,151,375,2,0,0.237,0.31,0.424,0.734346109617476,605,0.187,0.402666666666667,"Home Runs",2,100,0.130434782608696,1577,133,0.393491124260355,0.661375661375661,0.656084656084656,0.310082435003171,0.424263674614306,21.2835820895522
"M Teahen","3B",831,2873,388,759,163,26,67,332,259,679,45,17,0.264,0.327,0.409,0.734012088591586,1175,0.145,0.381443298969072,"Doubles",62,72.5806451612903,0.1253045596937,3132,256,0.337285902503294,0.817087845968712,0.866425992779783,0.325031928480204,0.408980160111382,42.8805970149254
"F Robinson","RF",1011,3284,458,929,140,36,67,426,408,282,42,21,0.283,0.365,0.409,0.770782334784496,1342,0.126,1.4468085106383,"Doubles",63,66.6666666666667,0.134591961023143,3692,243,0.261571582346609,0.27893175074184,0.874381800197824,0.362134344528711,0.408647990255786,49.0149253731343
"C McGehee","3B",850,2798,285,721,141,6,67,380,249,517,7,10,0.258,0.317,0.384,0.702548916158173,1075,0.126,0.481624758220503,"Doubles",17,41.1764705882353,0.118834882058613,3047,214,0.296809986130374,0.608235294117647,0.782352941176471,0.318345914013784,0.384203002144389,41.7611940298507
"E McKean","SS",1654,6890,1227,2083,272,158,67,1124,635,158,323,0,0.302,0.364,0.417,0.778032007483521,2872,0.115,4.01898734177215,"Doubles",323,100,0.170609579100145,7525,497,0.238598175708113,0.0955259975816203,1.42140266021765,0.361196013289037,0.416835994194485,102.835820895522
"D Vogelbach","DH",471,1314,176,286,51,1,67,190,246,396,0,0,0.218,0.343,0.411,0.75198454513523,540,0.193,0.621212121212121,"Home Runs",0,0,0.139269406392694,1560,119,0.416083916083916,0.840764331210191,0.777070063694268,0.341025641025641,0.410958904109589,19.6119402985075
"F Clarke","LF",1373,8568,1619,2672,361,220,67,1015,874,135,506,0,0.312,0.386,0.429,0.804360881541065,3674,0.117,6.47407407407407,"Doubles",506,100,0.153711484593838,9442,648,0.24251497005988,0.0983248361252731,1.918426802622,0.375556026265622,0.428804855275443,127.880597014925
"K Garcia","RF",488,1463,180,352,44,13,66,212,81,330,10,13,0.241,0.279,0.424,0.704227154083985,620,0.183,0.245454545454545,"Home Runs",23,43.4782608695652,0.133971291866029,1544,123,0.349431818181818,0.676229508196721,0.80327868852459,0.280440414507772,0.423786739576213,22.1666666666667
"D Bissonette","1B",604,2291,359,699,117,50,66,391,233,269,17,0,0.305,0.371,0.486,0.855505696167944,1114,0.181,0.866171003717472,"Doubles",17,100,0.163683980794413,2524,233,0.333333333333333,0.445364238410596,1.24172185430464,0.369255150554675,0.486250545613269,34.7121212121212
"A Eaton","CF",915,3439,566,950,167,46,66,319,346,679,87,32,0.276,0.354,0.409,0.751534788422336,1407,0.133,0.509572901325479,"Doubles",119,73.109243697479,0.12867112532713,3785,279,0.293684210526316,0.74207650273224,0.967213114754098,0.342404227212682,0.409130561209654,52.1060606060606
"D Mientkiewicz","1B",1087,3312,422,899,221,11,66,405,438,472,14,15,0.271,0.36,0.405,0.76112270531401,1340,0.134,0.927966101694915,"Doubles",29,48.2758620689655,0.124849033816425,3750,298,0.331479421579533,0.434222631094756,0.760809567617295,0.356533333333333,0.404589371980676,50.1818181818182
"J Candelario","3B",609,2193,284,526,127,13,66,248,239,590,7,5,0.24,0.322,0.4,0.714464721782226,877,0.16,0.405084745762712,"Doubles",12,58.3333333333333,0.121295029639763,2432,206,0.391634980988593,0.9688013136289,0.873563218390805,0.314555921052632,0.399908800729594,33.2272727272727
"T Benzinger","1B",924,2856,316,733,135,18,66,376,181,552,21,29,0.257,0.301,0.386,0.686809231430471,1102,0.129,0.327898550724638,"Doubles",50,42,0.121148459383754,3037,219,0.298772169167804,0.597402597402597,0.748917748917749,0.300954889693777,0.385854341736695,43.2727272727273
"J Mercer","2B",950,3104,330,796,173,15,66,308,246,589,13,11,0.256,0.315,0.386,0.696676219418372,1197,0.13,0.417657045840407,"Doubles",24,54.1666666666667,0.102770618556701,3350,254,0.319095477386935,0.62,0.671578947368421,0.311044776119403,0.385631443298969,47.030303030303
"L Bell","3B",896,3239,404,938,184,49,66,509,276,322,25,5,0.29,0.346,0.438,0.783166397088823,1418,0.148,0.857142857142857,"Doubles",30,83.3333333333333,0.140938561284347,3515,299,0.318763326226013,0.359375,1.01897321428571,0.345376955903272,0.437789441185551,49.0757575757576
"E Marrero","C",724,1906,262,463,99,12,66,261,168,372,56,11,0.243,0.303,0.411,0.715575642466919,784,0.168,0.451612903225806,"Doubles",67,83.5820895522388,0.137198321091291,2074,177,0.382289416846652,0.513812154696133,0.722375690607735,0.304243008678881,0.411332633788038,28.8787878787879
"D Dietz","C",646,1829,226,478,89,6,66,301,381,402,4,6,0.261,0.39,0.425,0.813510090077163,777,0.164,0.947761194029851,"Doubles",10,40,0.144067796610169,2210,161,0.336820083682008,0.622291021671827,0.815789473684211,0.38868778280543,0.424822307271733,27.7121212121212
"M Rettenmund","RF",1023,2555,393,693,114,16,66,329,445,382,68,28,0.271,0.381,0.406,0.785204174820613,1037,0.135,1.16492146596859,"Doubles",96,70.8333333333333,0.141291585127202,3000,196,0.282828282828283,0.373411534701857,0.705767350928641,0.379333333333333,0.40587084148728,38.7121212121212
"D Viciedo","LF",483,1675,200,425,73,7,66,211,95,388,2,3,0.254,0.298,0.424,0.717665907749389,710,0.17,0.244845360824742,"Doubles",5,40,0.122686567164179,1770,146,0.343529411764706,0.803312629399586,0.850931677018634,0.293785310734463,0.423880597014925,25.3787878787879
"B Cox","3B",1058,3712,470,974,174,32,66,351,298,218,42,21,0.262,0.318,0.38,0.697056120474675,1410,0.118,1.36697247706422,"Doubles",63,66.6666666666667,0.110587284482759,4010,272,0.279260780287474,0.206049149338374,0.775992438563327,0.317206982543641,0.379849137931034,56.2424242424242
"A Hedges","C",608,1819,174,343,55,2,66,207,126,556,12,3,0.189,0.247,0.33,0.5709826721934,600,0.141,0.226618705035971,"Home Runs",15,80,0.104727872457394,1945,123,0.358600583090379,0.914473684210526,0.626644736842105,0.241131105398458,0.329851566794942,27.5606060606061
"L Walls","RF",902,2558,331,670,88,31,66,284,245,470,21,18,0.262,0.329,0.398,0.724403123315045,1018,0.136,0.521276595744681,"Doubles",39,53.8461538461538,0.120211102423769,2803,185,0.276119402985075,0.521064301552106,0.681818181818182,0.326435961469854,0.397967161845192,38.7575757575758
"S White","C",1043,3502,324,916,167,20,66,421,218,381,14,15,0.262,0.305,0.377,0.682051730808202,1321,0.115,0.572178477690289,"Doubles",29,48.2758620689655,0.10636778983438,3720,253,0.276200873362445,0.36529242569511,0.714285714285714,0.304838709677419,0.377213021130782,53.0606060606061
"D Cater","1B",1289,4451,491,1229,191,29,66,519,254,406,26,30,0.276,0.316,0.377,0.691741196082219,1676,0.101,0.625615763546798,"Doubles",56,46.4285714285714,0.1134576499663,4705,286,0.232709519934906,0.314972847168348,0.78355314197052,0.31519659936238,0.376544596719838,67.4393939393939
"M Andrews","2B",893,3116,441,803,140,4,66,316,458,390,18,25,0.258,0.353,0.369,0.721567942198434,1149,0.111,1.17435897435897,"Doubles",43,41.8604651162791,0.121469833119384,3574,210,0.261519302615193,0.436730123180291,0.847704367301232,0.35282596530498,0.368741976893453,47.2121212121212
"K Stinnett","C",734,2033,228,476,91,4,65,230,196,567,10,5,0.234,0.313,0.379,0.680231099377101,770,0.145,0.345679012345679,"Doubles",15,66.6666666666667,0.112641416625676,2229,160,0.336134453781513,0.772479564032698,0.623978201634877,0.301480484522207,0.378750614854894,31.2769230769231
"J Gilliam","2B",1956,7119,1163,1889,304,71,65,558,1036,416,203,111,0.265,0.36,0.355,0.714062651659978,2530,0.09,2.49038461538462,"Doubles",314,64.6496815286624,0.120873718218851,8155,440,0.23292747485442,0.212678936605317,0.879856850715746,0.358675659104844,0.355386992555134,109.523076923077
"R Johnson","LF",1320,3630,518,1014,215,23,65,408,181,728,41,29,0.279,0.335,0.405,0.718524670863594,1470,0.126,0.248626373626374,"Doubles",70,58.5714285714286,0.127548209366391,3811,303,0.298816568047337,0.551515151515152,0.701515151515152,0.313565993177644,0.40495867768595,55.8461538461538
"A Jackson","CF",1115,4200,621,1145,218,53,65,381,374,1120,114,45,0.273,0.333,0.396,0.72828492306411,1664,0.123,0.333928571428571,"Doubles",159,71.6981132075472,0.119285714285714,4574,336,0.293449781659389,1.00448430493274,0.898654708520179,0.332094446873634,0.396190476190476,64.6153846153846
"J Vosmik","OF",1413,5472,818,1682,335,92,65,874,514,272,23,24,0.307,0.369,0.438,0.80472149440312,2396,0.131,1.88970588235294,"Doubles",47,48.936170212766,0.154605263157895,5986,492,0.292508917954816,0.192498230714791,1.19745222929936,0.366855997327097,0.437865497076023,84.1846153846154
"P Fox","RF",1461,5636,895,1678,314,75,65,694,392,471,158,81,0.298,0.347,0.415,0.75805326267812,2337,0.117,0.832271762208068,"Doubles",239,66.1087866108787,0.14096877217885,6028,454,0.270560190703218,0.322381930184805,1.08761122518823,0.343397478433975,0.414655784244145,86.7076923076923
"J Hermida","RF",632,2012,248,517,104,9,65,250,216,517,22,8,0.257,0.334,0.415,0.743507536468799,834,0.158,0.41779497098646,"Doubles",30,73.3333333333333,0.12375745526839,2228,178,0.344294003868472,0.818037974683544,0.787974683544304,0.328994614003591,0.414512922465209,30.9538461538462
"O Burns","RF",1187,4637,869,1389,224,129,65,832,464,182,263,0,0.3,0.368,0.446,0.808808795139561,2066,0.146,2.54945054945055,"Doubles",263,100,0.183416001725253,5101,418,0.30093592512599,0.153327716933446,1.43302443133951,0.363262105469516,0.445546689670045,71.3384615384615
"D Mueller","RF",1245,4364,499,1292,139,37,65,520,167,146,11,8,0.296,0.322,0.39,0.711554843393743,1700,0.094,1.14383561643836,"Doubles",19,57.8947368421053,0.116750687442713,4531,241,0.186532507739938,0.117269076305221,0.818473895582329,0.322003972632973,0.38955087076077,67.1384615384615
"C Spikes","OF",670,2039,240,502,72,12,65,256,154,388,27,25,0.246,0.304,0.389,0.688049742291615,793,0.143,0.396907216494845,"Doubles",52,51.9230769230769,0.121628249141736,2193,149,0.296812749003984,0.57910447761194,0.740298507462687,0.299133606931145,0.388916135360471,31.3692307692308
"J Kelley","LF",739,7006,1421,2220,358,194,65,1194,911,163,443,0,0.317,0.402,0.451,0.846662783962832,3161,0.134,5.58895705521472,"Doubles",443,100,0.186625749357693,7917,617,0.277927927927928,0.220568335588633,3.53856562922869,0.395478085133258,0.451184698829575,107.784615384615
"I Noren","CF",1093,3119,443,857,157,35,65,453,335,350,34,24,0.275,0.348,0.41,0.755174451449389,1279,0.135,0.957142857142857,"Doubles",58,58.6206896551724,0.143635780698942,3454,257,0.299883313885648,0.320219579139982,0.819762122598353,0.345107122177186,0.410067329272203,47.9846153846154
"T Grieve","LF",671,1907,209,474,76,10,65,254,135,424,7,7,0.249,0.301,0.401,0.699390666994685,765,0.152,0.318396226415094,"Doubles",14,50,0.12139486103828,2042,151,0.318565400843882,0.631892697466468,0.690014903129657,0.298237022526934,0.40115364446775,29.3384615384615
"B Wynegar","C",1301,4330,498,1102,176,15,65,506,626,428,10,13,0.255,0.348,0.347,0.695781444843957,1503,0.092,1.46261682242991,"Doubles",23,43.4782608695652,0.115935334872979,4956,256,0.232304900181488,0.328977709454266,0.771714066102998,0.348668280871671,0.347113163972286,66.6153846153846
"M Sanguillen","C",1448,5062,566,1500,205,57,65,585,223,331,36,38,0.296,0.326,0.398,0.723883485274554,2014,0.102,0.673716012084592,"Doubles",74,48.6486486486487,0.113690241011458,5285,327,0.218,0.228591160220994,0.794889502762431,0.326017029328288,0.397866455946266,77.8769230769231
"B Holliday","CF",928,3648,728,1135,162,71,65,617,359,211,248,0,0.311,0.376,0.448,0.820764183512187,1634,0.137,1.70142180094787,"Doubles",248,100,0.184347587719298,4007,298,0.262555066079295,0.227370689655172,1.44935344827586,0.37284751684552,0.447916666666667,56.1230769230769
"J Collins","3B",956,6795,1055,1999,352,116,65,983,426,32,194,0,0.294,0.343,0.409,0.744656084947234,2778,0.115,13.3125,"Doubles",194,100,0.149963208241354,7221,533,0.266633316658329,0.0334728033472803,2.13179916317992,0.335826062872178,0.408830022075055,104.538461538462
"J Lahoud","RF",791,1925,239,429,68,12,65,218,309,340,20,20,0.223,0.334,0.372,0.702297201455662,716,0.149,0.908823529411765,"Doubles",40,50,0.118701298701299,2234,145,0.337995337995338,0.429835651074589,0.577749683944374,0.33034914950761,0.371948051948052,29.6153846153846
"L Clinton","RF",691,2153,270,532,112,31,65,269,188,418,12,7,0.247,0.308,0.418,0.726046705142859,901,0.171,0.449760765550239,"Doubles",19,63.1578947368421,0.125174175568974,2341,208,0.390977443609023,0.604920405209841,0.780028943560058,0.307560871422469,0.41848583372039,33.1230769230769
"M Anderson","2B",1151,3204,392,849,174,20,63,371,227,471,71,24,0.265,0.314,0.391,0.704372740137201,1252,0.126,0.481953290870488,"Doubles",95,74.7368421052632,0.119069912609238,3431,257,0.302709069493522,0.409209383145091,0.662901824500434,0.313611192072282,0.390761548064919,50.8571428571429
"D Norris","C",610,1967,242,453,98,4,63,247,195,541,26,6,0.23,0.304,0.38,0.679997008926661,748,0.15,0.360443622920518,"Doubles",32,81.25,0.124300965937977,2162,165,0.364238410596026,0.886885245901639,0.801639344262295,0.299722479185939,0.380274529740722,31.2222222222222
"B Kennedy","RF",1485,4624,514,1176,196,41,63,514,364,443,45,50,0.254,0.309,0.355,0.664061047552188,1643,0.101,0.821670428893905,"Doubles",95,47.3684210526316,0.111159169550173,4988,300,0.255102040816327,0.298316498316498,0.692255892255892,0.308740978348035,0.355320069204152,73.3968253968254
"C Johnson","3B",839,2811,256,773,154,10,63,339,144,753,18,4,0.275,0.313,0.404,0.714448134323642,1136,0.129,0.191235059760956,"Doubles",22,81.8181818181818,0.105834222696549,2955,227,0.29366106080207,0.897497020262217,0.709177592371871,0.310321489001692,0.404126645321949,44.6190476190476
"R Ledee","LF",855,2030,290,494,120,17,63,318,244,495,29,15,0.243,0.325,0.412,0.736853529511158,837,0.169,0.492929292929293,"Doubles",44,65.9090909090909,0.149753694581281,2274,200,0.404858299595142,0.578947368421053,0.711111111111111,0.324538258575198,0.412315270935961,32.2222222222222
"T Houston","3B",700,1805,197,479,84,6,63,253,119,408,10,6,0.265,0.312,0.423,0.734079508871753,764,0.158,0.291666666666667,"Doubles",16,62.5,0.124653739612188,1924,153,0.319415448851775,0.582857142857143,0.642857142857143,0.310810810810811,0.423268698060942,28.6507936507937
"T Leach","CF",1996,7959,1355,2143,266,172,63,810,820,278,361,14,0.269,0.34,0.37,0.707154394658546,2942,0.101,2.94964028776978,"Doubles",375,96.2666666666667,0.136009548938309,8779,501,0.233784414372375,0.139278557114228,1.08466933867735,0.337509966966625,0.369644427691921,126.333333333333
"L Moss","C",824,2234,210,552,75,4,63,276,282,316,1,5,0.247,0.333,0.369,0.700323658220335,824,0.122,0.892405063291139,"Doubles",6,16.6666666666667,0.108773500447628,2516,142,0.257246376811594,0.383495145631068,0.589805825242718,0.33147853736089,0.368845120859445,35.4603174603175
"J Marisnick","CF",831,1977,277,451,93,13,63,213,116,650,79,29,0.228,0.281,0.384,0.654818032795205,759,0.156,0.178461538461538,"Doubles",108,73.1481481481482,0.123925139099646,2093,169,0.374722838137472,0.782190132370638,0.589651022864019,0.270903010033445,0.38391502276176,31.3809523809524
"M Nieves","RF",458,1228,163,284,53,6,63,187,136,483,4,12,0.231,0.314,0.438,0.746028637748718,538,0.207,0.281573498964803,"Home Runs",16,25,0.142508143322476,1364,122,0.429577464788732,1.05458515283843,0.764192139737991,0.30791788856305,0.438110749185668,19.4920634920635
"J Newman","C",735,2123,189,475,85,4,63,233,116,369,7,12,0.224,0.264,0.357,0.620528013965591,757,0.133,0.314363143631436,"Doubles",19,36.8421052631579,0.0993876589731512,2239,152,0.32,0.502040816326531,0.574149659863946,0.263957123715945,0.356570890249647,33.6984126984127
"R Laureano","RF",410,1469,226,368,89,4,63,185,121,438,45,15,0.251,0.324,0.445,0.752747986693554,654,0.194,0.276255707762557,"Doubles",60,75,0.139891082368958,1590,156,0.423913043478261,1.06829268292683,1.00243902439024,0.307547169811321,0.445200816882233,23.3174603174603
"C Pinder","LF",553,1603,204,388,89,3,62,197,103,475,5,4,0.242,0.294,0.417,0.705150220242087,669,0.175,0.216842105263158,"Doubles",9,55.5555555555556,0.125077978789769,1706,154,0.396907216494845,0.858951175406872,0.725135623869801,0.287807737397421,0.417342482844666,25.8548387096774
"E Hendricks","C",711,1888,205,415,66,7,62,230,229,319,1,5,0.22,0.306,0.361,0.664903214894758,681,0.141,0.717868338557994,"Doubles",6,16.6666666666667,0.115201271186441,2117,135,0.325301204819277,0.448663853727145,0.611814345991561,0.304204062352385,0.360699152542373,30.4516129032258
"G Urshela","SS",605,1992,249,549,106,6,62,258,133,410,4,2,0.276,0.322,0.428,0.749154027876211,853,0.152,0.324390243902439,"Doubles",6,66.6666666666667,0.127259036144578,2125,174,0.316939890710383,0.677685950413223,0.83801652892562,0.320941176470588,0.428212851405622,32.1290322580645
"T Puhl","RF",1530,4855,676,1361,226,56,62,435,505,507,217,99,0.28,0.349,0.388,0.736393854619795,1885,0.108,0.996055226824458,"Doubles",316,68.6708860759494,0.114418125643666,5360,344,0.252755326965467,0.331372549019608,0.726143790849673,0.348134328358209,0.388259526261586,78.3064516129032
"C Heisey","LF",697,1594,218,380,69,12,62,178,110,414,25,10,0.238,0.296,0.413,0.700984030489924,659,0.175,0.265700483091787,"Doubles",35,71.4285714285714,0.124215809284818,1704,143,0.376315789473684,0.593974175035868,0.568149210903874,0.287558685446009,0.413425345043915,25.7096774193548
"D Brown","C",636,1866,175,455,62,3,62,223,119,356,7,6,0.244,0.291,0.38,0.669125893288625,709,0.136,0.334269662921348,"Doubles",13,53.8461538461538,0.106645230439443,1985,127,0.279120879120879,0.559748427672956,0.625786163522013,0.289168765743073,0.379957127545552,30.0967741935484
"D Revering","1B",557,1832,205,486,83,16,62,234,148,240,2,10,0.265,0.318,0.43,0.749787173040448,787,0.165,0.616666666666667,"Doubles",12,16.6666666666667,0.119814410480349,1980,161,0.331275720164609,0.430879712746858,0.788150807899461,0.32020202020202,0.429585152838428,29.5483870967742
"D Bautista","RF",895,2517,317,685,121,19,62,319,149,409,37,16,0.272,0.315,0.409,0.722045529260742,1030,0.137,0.364303178484108,"Doubles",53,69.811320754717,0.126340882002384,2666,202,0.294890510948905,0.456983240223464,0.710614525139665,0.312828207051763,0.409217322208979,40.5967741935484
"R Davis","CF",1448,4244,637,1111,226,43,62,387,267,844,415,108,0.262,0.311,0.379,0.68459897274878,1609,0.117,0.316350710900474,"Doubles",523,79.3499043977055,0.120640904806786,4511,331,0.297929792979298,0.582872928176796,0.707182320441989,0.305475504322767,0.379123468426013,68.4516129032258
"S Horn","DH",389,1040,132,250,49,1,62,179,132,323,0,1,0.24,0.328,0.468,0.794207797322132,487,0.228,0.408668730650155,"Home Runs",1,0,0.149519230769231,1172,112,0.448,0.830334190231362,0.799485861182519,0.325938566552901,0.468269230769231,16.7741935483871
"K Abbott","SS",702,2044,273,523,109,23,62,242,133,571,22,11,0.256,0.305,0.423,0.724032695490212,864,0.167,0.23292469352014,"Doubles",33,66.6666666666667,0.125978473581213,2177,194,0.37093690248566,0.813390313390313,0.733618233618234,0.301332108406063,0.422700587084149,32.9677419354839
"B Crosby","SS",747,2559,329,605,146,8,62,276,241,516,34,13,0.236,0.304,0.372,0.674553955228047,953,0.136,0.467054263565891,"Doubles",47,72.3404255319149,0.118210238374365,2800,216,0.35702479338843,0.690763052208835,0.809906291834003,0.302142857142857,0.37241109808519,41.2741935483871
"B Phillips","3B",1062,3278,348,835,135,8,62,356,182,314,25,11,0.255,0.297,0.358,0.651465718205447,1172,0.103,0.579617834394904,"Doubles",36,69.4444444444444,0.10738255033557,3460,205,0.245508982035928,0.295668549905838,0.662900188323917,0.29393063583815,0.357535082367297,52.8709677419355
"C Guzman","SS",1406,5382,727,1459,238,89,62,467,265,783,125,68,0.271,0.307,0.383,0.68823799063403,2061,0.112,0.338441890166028,"Doubles",193,64.7668393782383,0.11092530657748,5647,389,0.266620973269363,0.556899004267425,0.849217638691323,0.305294846821321,0.382943143812709,86.8064516129032
